grp,pp,S,IDL,IDR,HarmonicityL,HarmonicityR,HarmonicityDownL,HarmonicityDownR,HarmonicityUpL,HarmonicityUpR,CircularityL,CircularityR,fL,fR,IDefL,IDefR,peakVelL,peakVelR,MTL,MTR,accTimeL,accTimeR,decTimeL,decTimeR,accQL,accQR,IPerfL,IPerfR,IPerfEfL,IPerfEfR,vfTrajCircularityL,vfTrajCircularityR,vfCircularityL,vfCircularityR,q1L,q1R,q2L,q2R,q3L,q3R,q4L,q4R,maxangleL,maxangleR,MI,rho,flsPC,flsAmp,phDiffMean,phDiffStd,d4D,d3D,d2D,d1D,minPeakDelay,minPeakDelayNorm
2,7,2,2,1,0.24851,0.21288,0.29762,0.2966,0.21242,0.16029,0.81124,0.88262,0.45072,0.45072,4.1502,5.5621,0.12632,0.16379,1.082,1.097,0.43,0.445,0.649,0.643,0.3991,0.40821,2.4025,4.8513,3.8357,5.0703,0.77809,0.84765,0.24482,0.25524,0.86444,0.92547,0.76573,0.80718,0.8,0.88602,0.70364,0.8046,0.33606,0.57478,0.75831,1,0.97891,0.64607,0.039245,0.0046073,1.2171,0.67781,0.9697,0.041935,0.024,0.044362
2,7,2,2,1,0.15632,0.15131,0.11275,0.20054,0.20778,0.10133,0.78033,0.86966,0.42126,0.42126,3.8833,5.4105,0.13602,0.16553,1.182,1.188,0.436,0.475,0.758,0.725,0.36215,0.40913,2.1992,4.4797,3.2854,4.5543,0.7025,0.8506,0.26537,0.21747,0.86446,0.92204,0.72237,0.83368,0.74512,0.88116,0.6442,0.77857,0.31335,0.60421,0.74489,1,0.9908,0.64861,0.014788,0.0043604,1.1864,0.55582,0.99736,0.020903,0.027,0.045685
2,7,2,2,2,1,1,1,1,1,1,0.81558,0.77342,0.79572,0.79572,3.4309,4.007,0.2606,0.26457,0.587,0.56,0.279,0.27,0.282,0.295,0.47764,0.4954,4.4284,7.1429,5.8448,7.1554,0.80375,0.7424,0.15868,0.19906,0.85765,0.78773,0.84556,0.76011,0.76628,0.76031,0.78027,0.68821,0.26135,0.31514,0.55289,1,0.71916,0.75965,0.12208,0.1911,1.142,0.79882,0.84706,0.086399,0.018,0.061329
2,7,2,2,2,1,1,1,1,1,1,0.83454,0.89274,0.93587,0.93587,3.652,4.3743,0.27962,0.3031,0.527,0.534,0.272,0.269,0.264,0.267,0.51287,0.5045,4.9326,7.4906,6.9297,8.1915,0.8164,0.89797,0.1901,0.20841,0.88253,0.90389,0.83269,0.91123,0.76688,0.88596,0.82248,0.87276,0.26399,0.17738,0.8024,1,0.99584,0.98773,0.09312,0.0046763,1.2225,0.84494,0.87782,0.081377,0.014,0.053131
2,7,2,2,2,1,1,1,1,1,1,0.83488,0.90415,1.1097,1.1097,3.1278,4.1265,0.31827,0.35079,0.452,0.452,0.237,0.235,0.218,0.222,0.51656,0.5125,5.751,8.8496,6.9199,9.1294,0.83646,0.91072,0.15532,0.15012,0.84424,0.91299,0.89568,0.90282,0.82539,0.87914,0.77049,0.93462,0.17244,0.20939,0.72214,1,0.98395,0.9967,0.11114,0.0080328,1.2334,0.88202,0.85803,0.11171,0.017,0.075221
2,7,2,2,3,1,1,1,1,1,1,0.748,0.86541,1.5259,1.5259,2.3504,3.7409,0.41438,0.44791,0.338,0.33,0.18,0.176,0.153,0.158,0.52747,0.52548,7.6907,7.8772,6.9537,11.336,0.7184,0.87507,0.22361,0.12156,0.754,0.88179,0.87765,0.94018,0.76783,0.8421,0.67942,0.8472,0.16764,0.1937,0.64373,1,0.95882,0.9821,0.18104,0.016637,1.1285,0.87105,0.75143,0.18135,0.016,0.094675
2,7,2,2,3,1,1,1,1,1,1,0.77951,0.88064,1.4361,1.4361,2.7691,3.9516,0.40335,0.43733,0.341,0.352,0.186,0.182,0.16,0.164,0.52861,0.52243,7.6231,7.3848,8.1204,11.226,0.7767,0.88336,0.14888,0.15688,0.78656,0.88192,0.88347,0.96226,0.75061,0.84999,0.73075,0.85145,0.33105,0.1844,0.8078,1,0.93714,0.99875,0.18179,0.014991,1.1603,0.90895,0.76863,0.16493,0.018,0.10557
2,7,2,2,3,1,1,1,1,1,1,0.74686,0.83541,1.3787,1.3787,3.0517,3.7397,0.38855,0.41059,0.366,0.359,0.188,0.186,0.168,0.171,0.53591,0.51657,7.1024,7.2408,8.338,10.417,0.71625,0.84081,0.15518,0.13111,0.75733,0.86011,0.76859,0.87737,0.70161,0.7867,0.6853,0.83395,0.16616,0.17982,0.65784,1,0.98388,0.9894,0.17575,0.014902,1.1193,0.82355,0.77388,0.19085,0.017,0.092896
2,7,3,1,1,0.063049,0.10644,0.046555,0.03708,0.090715,0.156,0.84596,0.8805,0.28432,0.28432,5.6547,5.9288,0.17878,0.16827,1.676,1.571,0.642,0.625,1.032,0.964,0.38869,0.4009,3.1754,3.3876,3.3739,3.7739,0.76271,0.81713,0.32757,0.29226,0.89903,0.90364,0.75901,0.75577,0.84371,0.89971,0.67759,0.76236,0.43675,1.192,0.69955,1,0.99816,0.49964,-0.0039307,0.0030651,1.2704,0.26485,1.2017,-0.006918,0.001,0.0011933
2,7,3,1,1,0.049956,0.079037,0.032085,0.028201,0.068538,0.11777,0.86167,0.88781,0.3026,0.3026,5.7097,5.9707,0.17602,0.17574,1.621,1.637,0.598,0.612,1.049,0.987,0.3786,0.39874,3.2831,3.251,3.5224,3.6473,0.80535,0.83951,0.31113,0.28931,0.94462,0.91861,0.77597,0.77922,0.86717,0.9235,0.71978,0.7771,0.49652,0.99846,0.68983,1,0.99872,0.53298,0.0024764,0.0054397,1.2923,0.26156,1.2163,0.0031536,0.018,0.022209
2,7,3,1,1,0.05066,0.043085,0.025608,0.024401,0.071801,0.06376,0.8576,0.87799,0.3155,0.3155,5.6788,5.7433,0.19701,0.19233,1.469,1.458,0.562,0.525,0.9115,0.904,0.38594,0.37885,3.6228,3.6502,3.8658,3.9391,0.81017,0.81412,0.32376,0.28597,0.927,0.90305,0.75876,0.7605,0.84978,0.93716,0.71177,0.76036,0.74496,0.44513,0.71912,1,0.99936,0.55754,0.008479,0.0038377,1.2756,0.22747,1.2028,0.0033429,0.022,0.029952
2,7,3,1,2,0.10972,1,0.11044,1,0.097917,0.1948,0.72817,0.82947,0.24957,0.67274,5.6616,4.3068,0.12264,0.2165,1.938,0.735,0.679,0.331,1.248,0.395,0.36656,0.44962,2.7461,5.4422,2.9214,5.8596,0.57843,0.7835,0.6995,0.19659,0.60734,0.80805,0.49262,0.74441,0.62111,0.8175,0.54919,0.7864,0.97709,0.29719,0.055521,2.6957,0.87882,1.1134,-0.89604,0.97994,1.1375,0.95588,0.95215,-11.397,-1.8e-05,-4.898e-05
2,7,3,1,2,0.096596,1,0.076044,1,0.099416,1,0.74786,0.8609,0.23397,0.7019,5.9196,4.4162,0.12809,0.21827,1.942,0.727,0.693,0.334,1.313,0.389,0.35175,0.46429,2.7404,5.5021,3.0482,6.0745,0.57951,0.84537,0.58014,0.21005,0.6648,0.86377,0.49581,0.82749,0.68559,0.86382,0.56469,0.82106,0.54666,0.22881,0.055402,3,0.80386,1.0204,0.46885,0.89201,1.1687,1.0539,0.95496,-0.44778,9e-06,2.4759e-05
2,7,3,1,2,0.12693,1,0.1071,1,0.12714,1,0.7403,0.86592,0.24414,0.68592,5.7659,3.2801,0.10781,0.22841,2.012,0.688,0.759,0.3225,1.2925,0.365,0.37004,0.46743,2.6451,5.814,2.8658,4.7677,0.62125,0.85239,0.51064,0.19272,0.66229,0.85409,0.54622,0.83434,0.71951,0.87606,0.57668,0.85429,0.6906,0.37111,0.053207,2.8095,0.79705,1.0289,2.2766,0.97322,1.1632,1.0221,0.93483,-5.4176,2.35e-05,6.8314e-05
2,7,3,1,3,0.096047,1,0.071972,1,0.14627,1,0.81172,0.85568,0.26855,1.0742,5.9684,3.0072,0.12364,0.33896,1.8605,0.468,0.631,0.232,1.199,0.236,0.34614,0.49893,2.8605,5.5544,3.2079,6.4257,0.72752,0.82283,0.34241,0.14592,0.85553,0.82339,0.64683,0.84712,0.84693,0.81612,0.66657,0.8089,0.67305,0.21587,0.060689,3.5,0.1286,0.12211,0.91057,0.98375,1.1903,1.1463,0.94487,-1.0768,2.35e-05,0.00010043
2,7,3,1,3,0.081191,1,0.096308,1,0.075085,1,0.83443,0.83628,0.27432,1.0753,5.5643,3.2964,0.13137,0.33582,1.826,0.464,0.688,0.231,1.139,0.232,0.37642,0.49891,2.9145,5.6023,3.0473,7.1042,0.77312,0.83194,0.33133,0.16307,0.88276,0.87427,0.70588,0.8531,0.92887,0.79597,0.70529,0.80896,0.51576,0.19721,0.038452,3.5,0.13739,0.12945,1.1223,0.99201,1.1944,1.1531,0.93311,-1.9311,-2.1e-05,-9.0517e-05
2,7,3,1,3,0.061236,1,0.056979,1,0.061096,1,0.79982,0.82756,0.29948,1.0938,6.044,3.6381,0.13343,0.33179,1.649,0.458,0.537,0.2305,1.103,0.2275,0.3275,0.50053,3.2274,5.6757,3.6652,7.9435,0.67591,0.80054,0.42586,0.13489,0.81053,0.81819,0.60093,0.81293,0.81855,0.79217,0.63285,0.81654,1.2102,0.24287,0.043658,3.5,0.61913,0.57338,-2.824,0.99251,1.1738,1.0825,0.93769,-1.1105,-2.7e-05,-0.0001179
2,7,3,2,1,1,0.087452,1,0.074799,1,0.14701,0.80069,0.80437,0.87099,0.31672,3.151,5.45,0.27386,0.12411,0.5575,1.567,0.27,0.605,0.2815,0.878,0.48692,0.39696,4.6627,3.3963,5.652,3.478,0.80307,0.76057,0.13024,0.31284,0.78476,0.80092,0.77445,0.71314,0.82707,0.80159,0.84766,0.67816,0.17495,0.56621,0.079665,2.75,0.61378,0.69231,-2.5468,0.95389,1.1471,1.1165,0.88193,1.3271,0.038,0.13632
2,7,3,2,1,1,0.17685,1,0.13919,1,0.18306,0.78897,0.81114,0.88542,0.3125,2.9446,5.5042,0.26902,0.12651,0.559,1.5655,0.265,0.6335,0.282,0.954,0.47932,0.39882,4.6502,3.3995,5.2676,3.5159,0.77745,0.75373,0.14211,0.30998,0.75673,0.84138,0.77126,0.71405,0.80055,0.74907,0.77557,0.6747,0.22101,0.89353,0.090541,2.8333,0.6993,0.77371,-1.4312,0.99125,1.1499,1.1519,0.90189,3.9096,0.007,0.025045
2,7,3,2,1,1,0.17072,1,0.12305,1,0.21898,0.81847,0.7754,0.84807,0.28269,3.0902,5.8838,0.26426,0.11839,0.583,1.757,0.267,0.705,0.303,1.055,0.46842,0.39258,4.4588,3.029,5.3005,3.3488,0.79947,0.68876,0.1334,0.33179,0.77664,0.77572,0.78231,0.66545,0.83462,0.73718,0.78658,0.63699,0.19373,0.38147,0.070607,3,0.79584,0.89888,-1.4758,0.65462,1.1441,1.0965,0.9123,0.32786,-0.012,-0.041166
2,7,3,2,2,1,0.17871,1,0.36566,1,0.096319,0.82241,0.85914,0.90422,0.39786,3.1612,4.617,0.2924,0.14819,0.553,1.1,0.266,0.472,0.285,0.638,0.47706,0.41935,4.7007,3.6364,5.7164,4.1973,0.8239,0.84315,0.12611,0.24055,0.81646,0.89215,0.80227,0.83196,0.87054,0.84134,0.80147,0.81809,0.179,0.21646,0.059723,2.2727,0.66868,0.70618,0.24364,0.91585,1.202,1.192,0.86166,0.33516,0.004,0.014467
2,7,3,2,2,1,1,1,1,1,0.15159,0.83965,0.85742,0.97656,0.64248,3.3088,4.4317,0.28795,0.18654,0.5285,0.789,0.2485,0.338,0.271,0.427,0.48601,0.4485,4.9186,5.0697,6.2608,5.6169,0.83293,0.8534,0.13683,0.19215,0.84081,0.87286,0.81104,0.84491,0.83972,0.86313,0.83251,0.83578,0.19657,0.28468,0.080012,1.5,0.97084,0.97507,-3.0916,0.84919,1.2108,1.2019,0.85814,-0.22746,0.017,0.064333
2,7,3,2,2,1,1,1,1,1,0.13529,0.81157,0.88119,1.0882,0.69754,2.848,4.3377,0.32519,0.20238,0.454,0.758,0.226,0.328,0.221,0.413,0.50858,0.44857,5.7257,5.277,6.2732,5.7225,0.82123,0.87058,0.16642,0.18416,0.81092,0.87405,0.81058,0.83482,0.84866,0.92004,0.82749,0.86101,0.25399,0.2143,0.08411,1.5,0.55814,0.53097,-0.55948,0.86397,1.1996,1.2242,0.84463,-0.79012,-0.009,-0.039648
2,7,3,2,3,1,1,1,1,1,1,0.79347,0.89211,1.6741,1.6741,2.982,3.8198,0.45805,0.52492,0.305,0.304,0.154,0.153,0.152,0.152,0.50613,0.49536,8.5228,8.5509,9.7769,12.565,0.7904,0.89583,0.14895,0.14242,0.79132,0.9058,0.83723,0.90465,0.8074,0.87332,0.753,0.8808,0.12563,0.14608,0.68237,1,0.93991,0.98688,0.21065,0.013397,1.1903,0.93114,0.78596,0.21451,0.017,0.11148
2,7,3,2,3,1,1,1,1,1,1,0.83208,0.89447,2.0419,2.0419,2.8929,3.1119,0.53797,0.62412,0.245,0.247,0.129,0.123,0.117,0.124,0.52593,0.49345,10.61,10.524,11.808,12.599,0.87356,0.92053,0.15662,0.14564,0.84758,0.94954,0.93606,0.90838,0.87449,0.88962,0.83483,0.92406,0.26937,0.24143,0.60501,1,0.9624,0.91166,0.2825,0.024793,1.2266,1,0.77425,0.27252,0.02,0.16327
2,7,3,2,3,1,1,1,1,1,1,0.80478,0.81985,1.9531,1.9531,2.823,3.099,0.5195,0.6007,0.256,0.2565,0.135,0.131,0.123,0.127,0.52584,0.50784,10.154,10.134,11.027,12.082,0.79641,0.77855,0.15723,0.15002,0.77923,0.83363,0.84514,0.78597,0.7962,0.75787,0.76321,0.81759,0.12489,0.15585,0.73054,1,0.97073,0.91421,0.16539,0.030311,1.1448,0.90251,0.7608,0.16265,0.013,0.10156
2,10,1,1,1,0.08524,0.081055,0.071733,0.030787,0.10793,0.11513,0.82582,0.8121,0.2419,0.2419,3.3558,2.688,0.11264,0.10728,2.087,2.14,0.751,0.68,1.327,1.447,0.3733,0.3261,2.55,2.4869,1.608,1.2561,0.75882,0.74066,0.34339,0.39637,0.89097,0.89878,0.69686,0.67052,0.86916,0.88237,0.70642,0.64326,2.8882,0.574,0.71633,1,0.99951,0.46426,-0.014883,0.0059236,1.2386,0.39583,1.0737,-0.0076422,-0.056,-0.053666
2,10,1,1,1,0.14053,0.089689,0.097957,0.041727,0.15645,0.10855,0.81764,0.82246,0.20012,0.20012,5.3772,6.0135,0.093554,0.097298,2.453,2.505,0.934,0.8,1.611,1.702,0.35796,0.31945,2.1696,2.1245,2.1921,2.4006,0.73882,0.74381,0.39681,0.40339,0.89789,0.93517,0.61999,0.66415,0.79272,0.82362,0.67062,0.6247,0.46806,0.42958,0.71912,1,0.99987,0.38642,0.022816,0.0064701,1.2331,0.39275,1.1032,0.01502,-0.052,-0.042397
2,10,1,1,1,0.085981,0.086337,0.067886,0.061007,0.098205,0.11942,0.79922,0.79071,0.21973,0.21973,5.146,5.4516,0.10108,0.095371,2.375,2.387,0.817,0.767,1.545,1.617,0.34731,0.33376,2.2408,2.2295,2.1667,2.2839,0.68531,0.68948,0.38465,0.39431,0.91236,0.8931,0.67674,0.66481,0.81763,0.81282,0.61476,0.6064,0.44045,0.50475,0.71734,1,0.99977,0.41919,0.0034823,0.0051736,1.1977,0.39631,1.0385,0.0014959,-0.057,-0.048
2,10,1,1,2,0.1081,0.055699,0.04685,0.039074,0.13407,0.074292,0.87694,0.84059,0.33053,0.33053,5.1933,4.466,0.14659,0.13887,1.507,1.482,0.608,0.5475,0.8895,0.937,0.4094,0.36328,3.5315,2.6991,3.4461,3.0135,0.84143,0.79615,0.26334,0.28495,0.94678,0.89458,0.80995,0.76041,0.83052,0.86415,0.77046,0.709,0.25666,0.32083,0.73925,1,0.9876,0.6734,0.014448,0.0036192,1.2509,0.51214,1.0957,0.010623,-0.005,-0.0066357
2,10,1,1,2,0.099814,0.064816,0.06666,0.062245,0.1668,0.047949,0.83678,0.83174,0.22786,0.22786,5.3604,4.5293,0.10498,0.10873,2.105,2.128,0.746,0.725,1.345,1.391,0.36083,0.34579,2.5282,1.8797,2.5465,2.1285,0.77618,0.81115,0.38638,0.30374,0.92151,0.87564,0.71963,0.73457,0.8613,0.93181,0.69067,0.69577,0.50512,0.25249,0.74439,1,0.99723,0.46246,0.016003,0.008101,1.2396,0.49668,1.0361,0.015811,-0.027,-0.025653
2,10,1,1,2,0.10161,0.071399,0.075019,0.083567,0.13203,0.042912,0.77662,0.77624,0.21502,0.21502,5.1432,4.5901,0.1037,0.099596,2.278,2.212,0.771,0.722,1.475,1.498,0.33906,0.32307,2.3362,1.8083,2.2578,2.0751,0.70188,0.69966,0.45163,0.41793,0.85481,0.78381,0.62406,0.59658,0.77856,0.76769,0.59018,0.61312,0.79736,0.35635,0.72989,1,0.99988,0.41401,-0.018829,0.0044579,1.1698,0.36125,1.0463,-0.0068527,-0.008,-0.0070237
2,10,1,1,3,0.097405,0.053944,0.059381,0.028873,0.19221,0.12831,0.79134,0.7432,0.29297,0.29297,4.9224,3.3758,0.13186,0.12045,1.6695,1.7215,0.6705,0.624,0.989,1.1325,0.40243,0.36767,3.1905,1.5102,2.951,1.9613,0.68732,0.65748,0.29359,0.27362,0.86413,0.84681,0.74477,0.69523,0.72173,0.65705,0.60467,0.61913,0.51167,0.44331,0.72699,1,0.99032,0.60311,0.022279,0.0045411,1.1313,0.38721,1.0242,0.014437,-0.0235,-0.028152
2,10,1,1,3,0.13547,0.055744,0.089387,0.043356,0.16638,0.090251,0.78398,0.77486,0.23935,0.23935,5.186,3.8678,0.10877,0.10402,2.08,2.139,0.781,0.765,1.265,1.384,0.38486,0.37479,2.5586,1.2153,2.4932,1.8082,0.68634,0.71912,0.38168,0.28226,0.84573,0.85214,0.60085,0.64764,0.75018,0.77566,0.61637,0.6586,0.45454,0.2155,0.74907,1,0.99528,0.4919,0.034931,0.0068276,1.1581,0.38991,1.0358,0.026045,0.017,0.016346
2,10,1,1,3,0.094459,0.067238,0.077009,0.056628,0.1094,0.068568,0.84436,0.81853,0.27391,0.27391,5.3473,3.4834,0.11323,0.10106,1.915,1.912,0.731,0.689,1.177,1.22,0.38386,0.36309,2.7791,1.3596,2.7923,1.8219,0.80549,0.79794,0.31718,0.26959,0.92278,0.90238,0.74742,0.71396,0.86645,0.85944,0.69403,0.75767,0.29732,0.36771,0.72955,1,0.98333,0.59262,-0.0019236,0.015348,1.2045,0.57765,1.0122,0.017306,-0.044,-0.045953
2,10,1,2,1,0.050774,0.081855,0.034617,0.050434,0.075882,0.093996,0.77546,0.85199,0.35383,0.35383,3.0093,5.2325,0.16928,0.14822,1.403,1.4,0.556,0.574,0.857,0.878,0.38802,0.39526,1.8528,3.8014,2.1449,3.7375,0.73945,0.79958,0.20435,0.30704,0.84974,0.897,0.76033,0.77157,0.79456,0.82583,0.65569,0.73389,0.31677,0.52772,0.72947,1,0.97511,0.52362,-0.025347,0.0056279,1.1715,0.51835,1.02,-0.012081,-0.042,-0.059872
2,10,1,2,1,0.072935,0.071715,0.056942,0.057114,0.080651,0.093444,0.81463,0.88001,0.33444,0.33444,3.7475,5.3223,0.14729,0.13616,1.515,1.505,0.552,0.594,0.923,0.917,0.37985,0.38324,1.7158,3.5362,2.4736,3.5364,0.75226,0.84363,0.27639,0.27777,0.90523,0.9438,0.71293,0.79321,0.78837,0.91542,0.69823,0.79547,0.31686,0.16752,0.76845,1,0.99607,0.56024,-0.075996,0.0075511,1.2274,0.53214,1.063,-0.050087,-0.032,-0.042244
2,10,1,2,1,0.10641,0.065363,0.074712,0.062194,0.11165,0.064569,0.71385,0.83659,0.23703,0.22755,2.5651,5.5193,0.10505,0.10692,2.127,2.099,0.657,0.686,1.452,1.405,0.32108,0.3379,1.2221,2.5355,1.206,2.6295,0.72028,0.77639,0.3216,0.35817,0.9092,0.90625,0.57672,0.67143,0.72356,0.93725,0.68938,0.73728,0.77206,0.41123,0.74769,1,0.92969,0.6144,0.028611,0.0064164,1.1184,0.52081,0.93662,0.016735,0.023,0.021627
2,10,1,2,2,0.082733,0.11252,0.094344,0.1396,0.060783,0.095989,0.80568,0.83681,0.43846,0.43846,3.6629,4.413,0.19144,0.16544,1.1235,1.1355,0.5045,0.5065,0.628,0.607,0.44541,0.45343,2.3139,3.5227,3.2605,3.8864,0.77731,0.79934,0.23383,0.25963,0.85968,0.87262,0.80877,0.81414,0.80265,0.79735,0.67888,0.74744,0.37796,0.4682,0.74418,1,0.99375,0.67968,-0.0055173,0.0030271,1.1843,0.6278,0.97533,-0.0020453,0.0115,0.020472
2,10,1,2,2,0.090231,0.14856,0.090139,0.19548,0.081595,0.10222,0.84542,0.85191,0.37042,0.37042,3.6994,4.9147,0.1379,0.13721,1.3345,1.3285,0.5125,0.5305,0.7985,0.8085,0.38688,0.4002,1.9479,3.011,2.7722,3.6996,0.80882,0.82156,0.21729,0.29184,0.96333,0.92292,0.80124,0.79212,0.8106,0.85322,0.74861,0.76383,0.42421,0.204,0.76936,1,0.99968,0.63927,-0.046068,0.0065787,1.2126,0.67816,0.96992,-0.043761,-0.0175,-0.026227
2,10,1,2,2,0.085839,0.11556,0.06891,0.15306,0.085839,0.093288,0.81097,0.84357,0.37202,0.37202,3.1787,4.5291,0.14658,0.1417,1.3285,1.3225,0.542,0.5445,0.794,0.798,0.40676,0.41333,1.9568,3.0246,2.3928,3.4247,0.8308,0.82795,0.25539,0.27113,0.89104,0.86825,0.70377,0.74945,0.85708,0.91557,0.80422,0.78466,0.29122,0.28015,0.73882,1,0.9858,0.5725,0.015765,0.0078465,1.1812,0.69241,0.91595,0.0036816,-0.0175,-0.026346
2,10,1,2,3,0.19232,0.71508,0.50065,1,0.13297,0.16663,0.84955,0.86864,0.56777,0.56777,3.699,3.8729,0.1943,0.18266,0.874,0.874,0.396,0.417,0.491,0.456,0.45221,0.47258,2.9742,2.9742,4.2323,4.4312,0.85146,0.8731,0.18472,0.19058,0.87533,0.89334,0.83251,0.85765,0.89264,0.87348,0.82775,0.86413,0.20548,0.26329,0.75212,1,0.99995,0.85916,0.005671,0.0049399,1.2177,0.83276,0.87023,0.0071375,0.005,0.011442
2,10,1,2,3,0.32775,0.47396,0.42089,0.57466,0.081399,0.069045,0.82685,0.86715,0.62391,0.62391,2.5414,3.9746,0.20965,0.19884,0.826,0.821,0.382,0.391,0.435,0.423,0.46571,0.47975,3.147,3.1662,3.0768,4.8412,0.87571,0.86642,0.19373,0.17458,0.82767,0.89001,0.90126,0.8446,0.89002,0.87139,0.73273,0.85329,0.15464,0.16232,0.74986,1,0.97438,0.79742,-0.021853,0.011689,1.2033,0.84827,0.84618,-0.035888,-0.004,-0.0096852
2,10,1,2,3,1,1,1,1,0.21035,0.087338,0.86308,0.87579,0.67817,0.67817,3.5112,3.9823,0.22511,0.22208,0.747,0.747,0.343,0.356,0.403,0.387,0.46175,0.47368,3.4799,3.4799,4.7005,5.331,0.87026,0.87594,0.18725,0.18406,0.88545,0.9145,0.85824,0.89242,0.89789,0.85862,0.83103,0.826,0.40365,0.23868,0.76887,1,0.99677,0.8994,-0.017634,0.0036306,1.2358,0.85656,0.86848,-0.024433,-0.001,-0.0026774
2,10,2,1,1,0.041647,0.038414,0.030612,0.027093,0.067316,0.0574,0.85245,0.82795,0.29415,0.29415,6.0147,6.0053,0.19756,0.19689,1.767,1.72,0.573,0.556,1.172,1.181,0.35314,0.33022,3.0118,3.0941,3.4039,3.4915,0.7613,0.67969,0.37044,0.37279,0.93895,0.93993,0.68451,0.66811,0.80309,0.78933,0.60402,0.606,0.72755,0.55902,0.70882,1,0.99807,0.57009,-0.0058374,0.0021536,1.2731,0.16293,1.2238,-0.0054218,-0.029,-0.032824
2,10,2,1,1,0.067759,0.050265,0.046333,0.046668,0.085345,0.055775,0.85928,0.81935,0.24708,0.24708,6.2567,5.6641,0.16562,0.15688,2.032,2.075,0.688,0.695,1.34,1.329,0.3582,0.34563,2.6191,2.5648,3.0791,2.7297,0.73919,0.67666,0.37354,0.39267,0.96881,0.93442,0.77192,0.67902,0.80179,0.77387,0.62373,0.57142,0.59377,3.0381,0.73241,1,0.9981,0.49146,-0.0030799,0.0036919,1.2686,0.17821,1.2065,-0.001578,-0.037,-0.036417
2,10,2,1,1,0.051021,0.033463,0.043949,0.02956,0.063483,0.04333,0.85505,0.81053,0.23438,0.23438,5.7218,6.0541,0.16692,0.16241,2.05,2.032,0.753,0.675,1.291,1.383,0.38161,0.3138,2.5961,2.6191,2.7911,2.9794,0.72932,0.68646,0.34385,0.40879,0.90204,0.90062,0.66011,0.61981,0.79672,0.71311,0.63873,0.5837,0.36199,0.62654,0.73663,1,0.99826,0.46688,-0.028519,0.0035808,1.2696,0.16449,1.2254,-0.018725,0.015,0.014634
2,10,2,1,2,0.065849,0.030535,0.046587,0.018561,0.093121,0.05147,0.82104,0.78447,0.2694,0.2694,5.7272,4.5408,0.17236,0.18746,1.82,1.639,0.588,0.589,1.18,1.133,0.33567,0.34199,2.9241,2.4405,3.1468,2.7705,0.69531,0.65079,0.33899,0.34982,0.86995,0.85184,0.71166,0.67364,0.79858,0.67137,0.58581,0.55332,0.36773,1.5134,0.73617,1,0.99876,0.5223,0.030635,0.0056748,1.2227,0.19399,1.1644,0.0167,0.009,0.0098901
2,10,2,1,2,0.07009,0.035626,0.054759,0.018576,0.09417,0.043986,0.83468,0.79671,0.26634,0.26634,5.6836,4.4751,0.17399,0.16591,1.766,1.77,0.638,0.581,1.091,1.176,0.37865,0.34157,3.0135,2.2599,3.2183,2.5283,0.71495,0.66302,0.3281,0.32848,0.89031,0.88206,0.70121,0.68391,0.80049,0.765,0.64853,0.56762,0.70415,0.51678,0.70565,1,0.99438,0.54425,0.0071715,0.0037599,1.2283,0.22281,1.1671,0.0029445,-0.002,-0.002265
2,10,2,1,2,0.062405,0.023808,0.035313,0.012981,0.12353,0.041387,0.83608,0.80744,0.28093,0.28093,6.271,4.5372,0.17898,0.18048,1.732,1.74,0.619,0.57,1.104,1.204,0.35548,0.33281,3.0727,2.2989,3.6206,2.6076,0.67673,0.69265,0.38961,0.37958,0.8909,0.92312,0.70396,0.72545,0.74591,0.74535,0.59647,0.55611,0.39558,0.72968,0.71545,1,0.99615,0.56025,0.0031561,0.0037798,1.2453,0.21225,1.1807,0.0027549,-0.02,-0.023095
2,10,2,1,3,0.063664,0.034041,0.036073,0.030548,0.083715,0.040771,0.79055,0.75997,0.27743,0.27743,5.3737,3.898,0.16944,0.16958,1.824,1.775,0.598,0.559,1.266,1.207,0.3448,0.32741,2.9177,1.4645,2.9461,2.1961,0.70563,0.66246,0.37793,0.30691,0.88582,0.83986,0.70941,0.70218,0.84564,0.74924,0.60057,0.55943,0.7512,0.40962,0.75191,1,0.99559,0.55754,0.048475,0.0052644,1.1643,0.23496,1.0821,0.033619,0.02,0.02193
2,10,2,1,3,0.056918,0.026927,0.039684,0.021869,0.091918,0.041499,0.87376,0.84624,0.31502,0.31502,5.9765,4.5881,0.18326,0.17611,1.5425,1.5095,0.5515,0.4485,0.978,1.0595,0.36458,0.33544,3.4503,1.7221,3.8747,3.0395,0.78908,0.7716,0.35673,0.35519,0.95309,0.95631,0.75085,0.77021,0.92579,0.86208,0.68195,0.63364,0.32952,0.57622,0.7138,1,0.99637,0.61333,0.0083965,0.0034955,1.2822,0.29459,1.1805,0.0096042,-0.002,-0.0025932
2,10,2,1,3,0.064281,0.023178,0.040622,0.015669,0.1049,0.024343,0.87272,0.79921,0.30904,0.30904,6.2831,4.2329,0.17656,0.16231,1.647,1.628,0.584,0.521,1.017,1.094,0.35963,0.30968,3.2313,1.5967,3.8149,2.6001,0.79474,0.71114,0.32052,0.31871,0.93182,0.90142,0.74699,0.64528,0.86502,0.75076,0.66555,0.62524,0.4821,0.43244,0.72232,1,0.98345,0.65232,0.0031959,0.0024577,1.2471,0.25801,1.1797,0.0012732,-0.034,-0.041287
