group , participant , session , IDRight , IDLeft , hand , value
2,4,7,2,1,2,1.0177
2,4,7,2,1,2,0.85681
2,4,7,2,1,2,0.85841
2,4,7,2,2,1,0.48585
2,4,7,2,2,1,0.56344
2,4,7,2,2,1,0.51473
2,4,7,2,2,2,1.4606
2,4,7,2,2,2,1.6704
2,4,7,2,2,2,1.5032
2,4,7,3,1,1,1.6909
2,4,7,3,1,1,1.8078
2,4,7,3,1,1,1.3624
2,4,7,3,1,2,0.5724
2,4,7,3,1,2,0.61114
2,4,7,3,1,2,0.54022
2,4,7,3,2,1,0.37389
2,4,7,3,2,1,0.3101
2,4,7,3,2,1,0.30578
2,4,7,3,2,2,0.37396
2,4,7,3,2,2,0.30982
2,4,7,3,2,2,0.30495
2,5,1,1,1,1,1.4844
2,5,1,1,1,1,1.8647
2,5,1,1,1,1,1.4846
2,5,1,1,1,2,1.6161
2,5,1,1,1,2,1.6109
2,5,1,1,1,2,1.5771
2,5,1,1,2,1,0.72293
2,5,1,1,2,1,0.50668
2,5,1,1,2,1,0.60436
2,5,1,1,2,2,1.8687
2,5,1,1,2,2,1.3062
2,5,1,1,2,2,1.6171
2,5,1,2,1,1,2.4006
2,5,1,2,1,1,3.1643
2,5,1,2,1,1,1.7132
2,5,1,2,1,2,0.74082
2,5,1,2,1,2,0.98251
2,5,1,2,1,2,1.0813
2,5,1,2,2,1,0.65822
2,5,1,2,2,1,0.6978
2,5,1,2,2,1,0.53978
2,5,1,2,2,2,0.89988
2,5,1,2,2,2,1.2244
2,5,1,2,2,2,0.88203
2,5,1,3,1,1,1.4768
2,5,1,3,1,1,1.9154
2,5,1,3,1,1,1.6093
2,5,1,3,1,2,0.42434
2,5,1,3,1,2,0.42587
2,5,1,3,1,2,0.40613
2,5,1,3,2,1,0.57898
2,5,1,3,2,1,0.50006
2,5,1,3,2,1,0.43733
2,5,1,3,2,2,0.57834
2,5,1,3,2,2,0.50049
2,5,1,3,2,2,0.43741
2,5,4,1,1,1,1.7041
2,5,4,1,1,1,1.5273
2,5,4,1,1,1,1.1701
2,5,4,1,1,2,1.6379
2,5,4,1,1,2,1.6439
2,5,4,1,1,2,1.1673
2,5,4,1,2,1,0.46654
2,5,4,1,2,1,0.41738
2,5,4,1,2,1,0.38608
2,5,4,1,2,2,1.302
2,5,4,1,2,2,1.296
2,5,4,1,2,2,1.1709
2,5,4,2,1,1,1.9484
2,5,4,2,1,1,1.7104
2,5,4,2,1,1,1.8742
2,5,4,2,1,2,0.68323
2,5,4,2,1,2,0.67504
2,5,4,2,1,2,0.63342
2,5,4,2,2,1,0.4142
2,5,4,2,2,1,0.40173
2,5,4,2,2,1,0.38208
2,5,4,2,2,2,0.76026
2,5,4,2,2,2,0.81164
2,5,4,2,2,2,0.86885
2,5,4,3,1,1,1.6176
